movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0050,Last Quest,TV Series,Biography,,2015,41.0,TV-PG,French,USA,6.1,,,8.0,116.0,False,2023-08-10,False
movie_0053,Princess City,Documentary,History,,2018,90.0,TV-Y7,English,Canada,4.7,,,,,False,2022-02-28,False
movie_0054,Phoenix Journey,TV Series,Romance,History,2021,35.0,TV-MA,English,France,8.8,,,,78.0,False,2024-11-17,False
movie_0057,Mission Dream,Movie,Biography,,2017,82.0,TV-14,Spanish,USA,5.9,4186498.0,7674756.0,,,True,2021-10-30,False
movie_0058,Day Mystery,Stand-up Comedy,Drama,,2020,57.0,R,English,USA,6.6,,,,,True,2022-10-16,False
movie_0061,Journey Night,Movie,Drama,,2017,100.0,TV-MA,English,UK,6.9,11264097.0,,,,False,2021-11-25,False
movie_0069,An Quest,TV Series,Documentary,,2020,42.0,NC-17,Spanish,South Korea,8.1,,,9.0,6.0,False,2024-02-13,False
movie_0070,Battle City,Documentary,Biography,,2023,81.0,R,Hindi,France,6.5,,,,,False,2022-12-31,True
movie_0071,Phoenix Ice,TV Series,Music,Sci-Fi,2016,70.0,TV-MA,English,Canada,6.7,,,3.0,79.0,True,2024-06-17,False
movie_0072,Storm Warrior,Limited Series,Sci-Fi,Drama,2015,73.0,TV-14,French,South Korea,,,,14.0,75.0,False,2021-06-09,False
movie_0073,House Family,TV Series,Action,,2021,42.0,TV-PG,German,Canada,4.8,,,5.0,121.0,True,2023-03-24,False
movie_0075,War Hero,TV Series,Animation,Crime,2016,18.0,TV-PG,English,USA,6.5,,,1.0,177.0,False,2023-04-21,True
movie_0076,Empire Battle,Movie,Family,Documentary,2023,108.0,G,English,USA,6.8,20837483.0,4643156.0,,,True,2023-05-30,False
movie_0077,Our Battle,TV Series,War,History,2018,26.0,TV-14,English,USA,6.4,,,5.0,95.0,True,2024-12-03,False
movie_0081,Mission Fire,Movie,Documentary,,2023,119.0,TV-14,Italian,Japan,7.8,22471820.0,5603722.0,,,False,2021-06-05,False
movie_0083,Journey Phoenix,Movie,Sci-Fi,,2024,101.0,TV-Y,English,USA,7.0,97100.0,69320180.0,,,True,2020-08-14,True
movie_0093,City Queen,Movie,History,Biography,2020,101.0,R,English,USA,9.7,,41795066.0,,,True,2024-03-31,False
movie_0096,King Fire,Movie,Action,,2018,105.0,G,English,UK,4.5,8939550.0,4931077.0,,,False,2024-06-22,True
movie_0099,Dragon Day,Documentary,Western,,2021,110.0,PG,English,UK,8.3,,,,,False,2021-07-06,True
movie_0103,Family Battle,Stand-up Comedy,Sci-Fi,Action,2017,52.0,NC-17,Italian,France,8.2,,,,,False,2024-04-16,False
movie_0109,Family Story,Movie,War,,2023,119.0,PG-13,English,USA,6.5,2792744.0,194859508.0,,,False,2022-12-24,False
movie_0113,A Quest,Movie,History,,2022,110.0,PG-13,French,Germany,5.9,845349.0,4568753.0,,,False,2020-12-09,True
movie_0115,War Dragon,Movie,Crime,,2021,69.0,NC-17,English,USA,6.0,18860431.0,57338013.0,,,True,2021-04-09,False
movie_0119,Little Warrior,Documentary,Action,Adventure,2019,98.0,G,Hindi,South Korea,8.5,,,,,False,2025-07-26,True
movie_0120,Last Mission,Movie,Mystery,Comedy,2022,152.0,TV-Y,English,USA,5.2,,22144747.0,,,False,2024-04-21,False
movie_0122,Little Queen,Movie,History,,2019,125.0,TV-MA,English,USA,3.9,9321651.0,5551808.0,,,False,2024-08-01,False
movie_0127,Dragon Quest,Documentary,Music,Drama,2016,85.0,PG,English,USA,4.4,,,,,False,2024-12-22,False
movie_0131,Story Mystery,Movie,Sci-Fi,,2024,115.0,TV-Y7,English,USA,6.4,31998338.0,4303498.0,,,True,2025-04-25,False
movie_0132,Dragon War,Documentary,Comedy,,2022,95.0,TV-PG,Spanish,Japan,7.7,,,,,False,2021-01-12,False
movie_0135,Princess House,Movie,Western,,2016,73.0,TV-G,Japanese,USA,5.3,,196392638.0,,,False,2023-08-10,False
movie_0137,First Mission,Movie,History,,2023,106.0,TV-Y7,English,USA,7.6,992285.0,84883879.0,,,False,2020-12-26,False
movie_0138,Kingdom Fire,Movie,Biography,Comedy,2024,118.0,PG,English,Canada,5.6,2785266.0,20178073.0,,,False,2023-05-29,False
movie_0140,City Empire,Documentary,Sport,,2023,19.0,TV-14,English,France,5.6,,,,,False,2025-06-20,False
movie_0142,Battle Secret,Limited Series,Western,,2018,71.0,TV-Y7,English,UK,,,,14.0,169.0,False,2021-02-26,True
movie_0156,An Ice,Movie,History,Thriller,2019,111.0,TV-14,English,France,6.0,19903417.0,10427828.0,,,True,2023-07-16,False
movie_0158,Storm Princess,Documentary,War,,2019,110.0,R,English,USA,,,,,,False,2022-02-27,True
movie_0160,Love Journey,Movie,Comedy,,2016,10.0,R,Italian,Canada,6.6,9355608.0,738634327.0,,,False,2023-08-19,False
movie_0163,Bright War,Movie,Comedy,,2015,85.0,TV-PG,English,USA,5.7,503735.0,58761541.0,,,False,2021-01-10,True
movie_0165,Bright Day,Movie,Action,Sci-Fi,2018,91.0,G,English,Germany,7.6,456624.0,82210.0,,,False,2023-11-21,False
movie_0174,City Battle,TV Series,Thriller,,2020,50.0,TV-Y7,Spanish,France,,,,7.0,78.0,False,2023-11-06,False
movie_0177,Fire Princess,Movie,Drama,,2022,99.0,PG,Italian,USA,9.1,197326642.0,5829409.0,,,True,2024-09-21,False
movie_0181,Phoenix Hero,TV Series,Crime,,2020,43.0,G,English,UK,7.4,,,4.0,134.0,False,2023-09-22,False
movie_0185,King Ice,Documentary,History,,2020,83.0,TV-G,English,USA,7.4,,,,,False,2023-04-29,False
movie_0192,Family Queen,Movie,Comedy,Horror,2021,127.0,PG,Korean,Canada,6.1,52114579.0,24037884.0,,,False,2020-09-10,False
movie_0194,The Phoenix,Movie,Western,,2016,153.0,PG,German,USA,5.9,7058434.0,11893984.0,,,False,2022-12-03,False
movie_0205,Adventure Legend,TV Series,Drama,Adventure,2021,73.0,R,Japanese,USA,6.5,,,2.0,109.0,False,2020-11-18,False
movie_0209,King Dragon,TV Series,History,,2023,44.0,TV-G,English,USA,6.2,,,9.0,89.0,True,2022-06-16,True
movie_0210,Princess Kingdom,Movie,Sport,,2018,83.0,TV-14,German,Canada,2.7,2206961.0,,,,False,2022-02-15,False
movie_0213,Queen House,TV Series,Fantasy,,2015,44.0,PG,English,Canada,7.9,,,10.0,115.0,True,2025-03-15,False
movie_0219,Bright Adventure,Movie,Comedy,,2021,102.0,NC-17,English,Canada,7.1,1852812.0,323259.0,,,True,2025-03-09,False
movie_0221,Empire Kingdom,Documentary,Crime,,2016,46.0,TV-PG,English,USA,8.7,,,,,False,2021-06-25,False
movie_0228,City Family,Movie,Family,,2015,144.0,TV-G,Korean,UK,6.4,951503.0,8854233.0,,,False,2023-06-04,True
movie_0231,Storm Quest,Limited Series,Mystery,,2020,36.0,TV-Y,German,South Korea,7.5,,,10.0,88.0,False,2025-06-19,False
movie_0232,Kingdom War,TV Series,Sci-Fi,,2023,38.0,R,English,USA,5.5,,,14.0,42.0,False,2023-12-01,False
movie_0233,Storm Ice,Movie,History,War,2020,131.0,PG,English,USA,7.1,,5648567.0,,,False,2021-07-31,False
movie_0239,Kingdom Dream,Documentary,Sci-Fi,Drama,2015,79.0,G,Italian,USA,5.7,,,,,False,2022-10-17,False
movie_0240,Last House,Movie,Drama,,2022,152.0,NC-17,French,USA,,,38401267.0,,,False,2024-12-02,False
movie_0242,Mission Storm,Documentary,Sci-Fi,,2022,56.0,TV-14,English,USA,6.9,,,,,True,2021-06-16,False
movie_0254,Empire Mystery,TV Series,Drama,,2024,38.0,TV-14,English,Japan,7.1,,,3.0,84.0,False,2021-09-19,False
movie_0255,Dark Legend,Movie,Animation,Sport,2024,127.0,R,Hindi,USA,3.4,247987.0,11671074.0,,,False,2023-02-21,True
movie_0260,Love Love,Stand-up Comedy,Action,,2018,55.0,PG-13,French,USA,4.7,,,,,False,2023-04-29,False
movie_0262,House Secret,Movie,Sport,,2020,127.0,TV-G,English,USA,4.8,,5863373.0,,,False,2023-02-02,False
movie_0267,Our War,Stand-up Comedy,Animation,,2024,51.0,PG,Japanese,South Korea,8.3,,,,,False,2021-03-22,False
movie_0268,Quest Empire,Movie,Comedy,,2022,120.0,G,English,Japan,6.7,11481343.0,727483.0,,,False,2025-01-20,False
movie_0270,Secret Ice,Movie,Romance,,2020,152.0,TV-G,English,UK,0.9,389524.0,492518.0,,,False,2022-11-01,True
movie_0272,Day Fire,Movie,Family,,2024,127.0,TV-Y,English,South Korea,6.9,4158763.0,214080071.0,,,False,2021-12-20,True
movie_0278,Dragon Storm,TV Series,Documentary,,2023,63.0,TV-MA,Hindi,USA,6.6,,,9.0,50.0,False,2024-06-09,False
movie_0281,House Phoenix,Movie,Crime,,2017,115.0,PG,English,USA,6.5,,394055.0,,,False,2022-07-21,False
movie_0285,Dragon Dragon,Documentary,Horror,,2024,85.0,PG,English,South Korea,,,,,,False,2023-10-13,False
movie_0300,House War,Movie,Sci-Fi,,2024,155.0,NC-17,English,USA,6.9,,,,,False,2021-02-25,False
movie_0307,Dark Ice,Stand-up Comedy,Crime,,2023,48.0,TV-Y,Italian,India,10.0,,,,,False,2024-03-02,False
movie_0312,King Legend,TV Series,Romance,,2019,64.0,PG,English,UK,7.4,,,,192.0,True,2022-11-24,True
movie_0314,Adventure Princess,Movie,Sci-Fi,,2023,113.0,PG,English,India,,4061469.0,9300295.0,,,False,2024-11-01,False
movie_0316,Mystery Kingdom,Movie,History,,2018,119.0,NC-17,Hindi,USA,6.8,,,,,False,2024-03-25,False
movie_0322,Day Night,Movie,Western,,2015,109.0,PG,Spanish,USA,6.2,18695365.0,255722052.0,,,True,2022-07-30,False
movie_0326,Our Queen,Movie,Family,,2018,98.0,TV-MA,English,South Korea,4.8,,,,,False,2023-02-12,False
movie_0328,Mystery Day,Documentary,Horror,Family,2024,46.0,TV-Y7,Italian,USA,9.3,,,,,False,2021-04-15,False
movie_0329,Battle Phoenix,Stand-up Comedy,Documentary,,2021,49.0,TV-Y7,English,USA,6.6,,,,,False,2025-07-25,True
movie_0331,A Quest,TV Series,Family,,2018,36.0,PG,Italian,UK,,,,3.0,138.0,True,2020-12-01,False
movie_0333,The Dream,Movie,Action,,2019,72.0,TV-14,Korean,USA,8.0,3004314.0,,,,True,2020-11-09,False
movie_0335,Quest Mission,TV Series,Crime,,2016,27.0,TV-14,Japanese,South Korea,,,,,149.0,False,2022-12-28,False
movie_0343,Legend Mission,Movie,Animation,,2022,119.0,PG-13,English,USA,,,42547797.0,,,False,2023-01-19,False
movie_0344,Mystery Fire,Movie,Thriller,,2017,110.0,PG,English,South Korea,5.1,6458405.0,2367644.0,,,False,2022-09-26,True
movie_0348,Quest Adventure,TV Series,Sport,Family,2024,43.0,TV-PG,Spanish,USA,6.4,,,13.0,123.0,True,2025-01-10,False
movie_0349,Fire King,Documentary,Romance,,2018,101.0,PG,English,USA,7.3,,,,,False,2023-03-27,True
movie_0350,Dragon Hero,Movie,History,Family,2020,91.0,G,English,South Korea,8.0,16253067.0,,,,False,2021-08-19,True
movie_0351,Family Story,TV Series,Family,,2018,28.0,TV-Y,English,USA,,,,2.0,191.0,True,2020-09-11,False
movie_0352,New Kingdom,Documentary,Thriller,,2022,54.0,TV-Y,Japanese,USA,6.1,,,,,False,2024-03-23,False
movie_0355,Dream Dream,Limited Series,Family,Crime,2019,65.0,R,English,USA,5.9,,,4.0,177.0,False,2024-07-24,False
movie_0361,War Adventure,Movie,Drama,,2022,22.0,TV-MA,English,USA,6.8,,,,,True,2022-06-04,False
movie_0362,Bright Phoenix,Documentary,Drama,,2021,84.0,TV-Y,English,UK,7.9,,,,,True,2023-05-09,False
movie_0368,The Empire,Movie,Western,Fantasy,2018,95.0,TV-PG,French,Canada,6.1,29387509.0,,,,True,2021-05-17,False
movie_0370,Princess Quest,Movie,Music,Thriller,2015,87.0,PG-13,Spanish,USA,,1373809.0,,,,False,2021-09-16,False
movie_0371,King Love,TV Series,Biography,Drama,2017,46.0,TV-PG,Hindi,South Korea,6.3,,,1.0,168.0,True,2025-07-23,False
movie_0372,Love Fire,Movie,Documentary,,2022,93.0,TV-Y7,English,South Korea,9.5,3882573.0,,,,False,2023-02-04,False
movie_0374,The Story,Movie,Adventure,,2023,104.0,TV-14,English,USA,7.5,766474.0,7301565.0,,,False,2024-03-05,True
movie_0375,Last Kingdom,Movie,Fantasy,Animation,2019,129.0,TV-Y7,Japanese,Canada,7.3,11990701.0,,,,False,2021-03-15,False
movie_0376,City Legend,Movie,Family,Animation,2021,106.0,TV-PG,English,USA,7.6,102041972.0,,,,False,2023-06-21,False
movie_0377,Ice Journey,Movie,Animation,,2016,105.0,NC-17,Japanese,USA,5.6,4268594.0,3435870.0,,,False,2024-10-10,False
movie_0380,House Dragon,Stand-up Comedy,Animation,,2015,66.0,PG-13,Hindi,USA,8.2,,,,,True,2023-06-17,False
movie_0381,Dragon Princess,Movie,Biography,Sport,2023,116.0,TV-G,English,Germany,6.2,8059992.0,1032562.0,,,False,2021-11-26,False
movie_0383,Day City,TV Series,Crime,,2022,42.0,G,English,USA,5.7,,,6.0,89.0,False,2023-09-28,False
movie_0385,Little Journey,Documentary,Family,Animation,2020,72.0,TV-Y7,English,USA,7.1,,,,,False,2025-02-27,False
movie_0386,Hero Hero,Stand-up Comedy,War,Adventure,2015,42.0,PG,English,USA,8.6,,,,,False,2020-10-11,False
movie_0387,Night King,Movie,Animation,,2024,90.0,TV-14,English,India,,,,,,False,2025-06-09,True
movie_0389,Last Mission,Movie,History,Western,2023,122.0,TV-14,German,Canada,8.7,17655990.0,7400330.0,,,False,2023-03-20,True
movie_0395,Princess Queen,Stand-up Comedy,Family,Drama,2022,36.0,NC-17,English,USA,,,,,,False,2024-04-04,False
movie_0397,Legend Adventure,Stand-up Comedy,Sci-Fi,,2016,72.0,G,Spanish,USA,6.0,,,,,False,2022-01-18,True
movie_0401,Queen War,Movie,Family,Action,2022,159.0,TV-Y,English,USA,5.5,1612758.0,,,,False,2022-06-29,False
movie_0406,Mystery Empire,Movie,Adventure,,2015,95.0,G,English,UK,7.2,3408376.0,,,,True,2023-07-14,False
movie_0409,Mystery Storm,Documentary,Fantasy,Drama,2020,99.0,TV-14,English,USA,7.8,,,,,False,2023-04-18,True
movie_0410,Last Battle,Movie,Drama,,2022,586.0,TV-14,English,USA,5.4,28133203.0,146383638.0,,,False,2024-04-24,False
movie_0418,Big Story,Movie,Western,,2020,146.0,TV-14,English,UK,5.8,2059746.0,,,,False,2020-10-15,False
movie_0422,City Night,TV Series,Family,,2021,46.0,PG-13,Hindi,Germany,5.8,,,5.0,129.0,False,2022-12-20,False
movie_0427,A King,Movie,Western,,2023,59.0,PG-13,English,South Korea,7.2,20316482.0,209532686.0,,,False,2024-02-15,False
movie_0428,Empire King,Movie,Thriller,Adventure,2020,105.0,TV-Y7,English,Japan,6.9,33231719.0,65276378.0,,,True,2022-12-25,True
movie_0432,Love Journey,Limited Series,Animation,,2019,60.0,R,French,USA,6.7,,,,29.0,True,2021-04-26,False
movie_0437,Ice Secret,Movie,Animation,Drama,2016,93.0,TV-PG,English,USA,8.0,237105.0,,,,True,2023-02-19,False
movie_0439,Little Kingdom,Movie,Documentary,,2023,99.0,TV-Y,English,USA,1.4,1745829.0,1894665.0,,,False,2023-08-08,False
movie_0440,Love War,Movie,Biography,Animation,2023,132.0,TV-G,Hindi,USA,7.4,8101114.0,18148075.0,,,True,2021-08-30,False
movie_0452,Family Secret,Limited Series,Romance,,2024,56.0,TV-Y7,French,USA,,,,11.0,58.0,True,2023-12-23,False
movie_0458,Secret Hero,TV Series,Action,,2018,57.0,R,English,USA,,,,6.0,173.0,True,2023-03-08,False
movie_0471,Our Journey,TV Series,Documentary,,2017,45.0,G,Italian,India,8.0,,,8.0,177.0,False,2023-11-19,False
movie_0476,Bright Storm,Limited Series,Action,Animation,2016,35.0,TV-G,Spanish,South Korea,,,,14.0,176.0,False,2024-09-11,False
movie_0481,Ice Story,Movie,War,,2021,122.0,TV-Y7,English,UK,6.3,,9899916.0,,,False,2024-09-05,True
movie_0483,War Journey,Movie,Family,Thriller,2018,170.0,R,English,USA,4.0,1509950.0,9208234.0,,,False,2023-01-26,False
movie_0489,New Dream,Movie,Sport,Thriller,2023,97.0,NC-17,English,USA,,29439846.0,2124537.0,,,False,2021-07-11,False
movie_0493,Story Fire,Stand-up Comedy,War,,2023,34.0,TV-PG,English,UK,6.1,,,,,True,2024-04-16,False
movie_0498,Day Dragon,TV Series,Western,,2024,71.0,TV-G,English,USA,6.3,,,14.0,37.0,True,2021-03-04,False
movie_0510,Queen Kingdom,Movie,History,,2015,100.0,PG,Japanese,USA,0.7,,,,,True,2020-12-23,True
movie_0511,Dragon Princess,Movie,Music,,2018,92.0,G,Spanish,South Korea,5.2,1893934.0,1115568.0,,,False,2022-06-04,False
movie_0512,An Princess,Stand-up Comedy,Romance,,2017,93.0,NC-17,English,USA,0.7,,,,,True,2021-12-02,False
movie_0516,Dragon Storm,Documentary,Action,Comedy,2020,78.0,TV-14,English,Canada,4.9,,,,,True,2024-08-17,False
movie_0519,Quest House,Documentary,Fantasy,Drama,2020,98.0,TV-PG,English,USA,5.9,,,,,False,2025-06-11,False
movie_0521,Quest House,Movie,Crime,Mystery,2017,114.0,TV-14,French,USA,5.6,2053432.0,254166195.0,,,False,2024-07-31,False
movie_0522,Big Warrior,Documentary,Romance,,2018,62.0,TV-G,Hindi,Germany,8.1,,,,,True,2022-08-31,False
movie_0524,Kingdom City,Movie,Crime,,2019,105.0,TV-PG,English,Germany,4.3,8179501.0,,,,False,2023-02-07,False
movie_0530,Night Legend,Documentary,Romance,,2015,91.0,TV-MA,Japanese,USA,5.3,,,,,True,2025-04-22,False
movie_0539,Queen Queen,Movie,Family,,2021,106.0,TV-Y,English,USA,6.2,,5088419.0,,,True,2021-03-18,False
movie_0541,Princess Love,Documentary,Adventure,,2024,76.0,TV-G,Japanese,USA,4.8,,,,,False,2021-02-28,False
movie_0552,A Mission,Documentary,Romance,,2017,88.0,TV-14,English,UK,,,,,,True,2025-01-17,True
movie_0557,Queen Hero,Movie,Sport,,2020,147.0,TV-G,English,USA,7.8,13882650.0,1054653607.0,,,False,2022-03-09,False
movie_0566,A City,Movie,History,Mystery,2022,110.0,TV-Y,Hindi,USA,7.2,,124803650.0,,,False,2024-10-11,False
movie_0572,Dream Secret,TV Series,Documentary,Sci-Fi,2024,33.0,PG-13,English,UK,4.5,,,8.0,105.0,False,2021-06-08,False
movie_0573,Fire Kingdom,Limited Series,Action,History,2020,34.0,PG,Spanish,Germany,6.9,,,3.0,35.0,False,2021-08-28,False
movie_0575,City Quest,Documentary,Drama,,2021,86.0,NC-17,Spanish,South Korea,1.4,,,,,False,2024-10-22,False
movie_0581,Ice Kingdom,Documentary,Sci-Fi,War,2016,111.0,TV-Y,English,USA,2.7,,,,,False,2023-07-19,True
movie_0585,Quest Battle,TV Series,Comedy,,2023,59.0,G,Spanish,USA,,,,6.0,101.0,False,2020-11-25,False
movie_0586,A Adventure,Documentary,Drama,Documentary,2021,99.0,R,English,USA,4.4,,,,,True,2021-10-26,False
movie_0587,A Quest,Stand-up Comedy,Family,,2020,51.0,R,English,India,5.9,,,,,False,2022-05-14,False
movie_0592,King Adventure,Movie,Drama,,2018,117.0,TV-G,Italian,USA,6.2,37983685.0,7744943.0,,,False,2025-03-12,False
movie_0601,Secret Mission,Documentary,Horror,,2016,99.0,G,Japanese,Germany,6.5,,,,,False,2021-01-20,False
movie_0604,Empire War,TV Series,Western,,2019,42.0,TV-MA,English,USA,5.4,,,14.0,112.0,False,2021-08-22,True
movie_0609,Old Family,Limited Series,Action,War,2018,43.0,TV-G,Spanish,South Korea,,,,5.0,182.0,False,2024-10-14,False
movie_0611,Big Adventure,Movie,Documentary,Fantasy,2017,126.0,TV-Y7,English,USA,1.3,2250753.0,170972649.0,,,False,2023-07-31,False
movie_0614,Day Day,Movie,Comedy,,2019,108.0,TV-G,English,Japan,4.6,1559466.0,,,,False,2024-11-20,False
movie_0615,An Fire,Movie,Crime,,2016,136.0,PG,English,Japan,5.1,1121652.0,130558068.0,,,True,2022-02-02,True
movie_0617,Quest War,Movie,War,War,2023,146.0,PG,English,Germany,7.1,77455401.0,7924508.0,,,False,2024-06-27,False
movie_0621,Battle War,TV Series,History,Horror,2023,53.0,PG,Hindi,USA,7.0,,,5.0,95.0,True,2022-06-05,False
movie_0624,Mystery Mystery,Movie,Romance,Sport,2015,101.0,G,English,USA,5.7,5694534.0,169216899.0,,,True,2021-03-11,False
movie_0627,Love Legend,Movie,Western,,2018,121.0,NC-17,English,Germany,6.5,2533936.0,45685991.0,,,False,2024-12-29,False
movie_0630,War Secret,Documentary,Sport,War,2024,56.0,TV-G,Japanese,USA,,,,,,True,2024-04-15,False
movie_0641,First Dream,TV Series,Thriller,Thriller,2023,62.0,R,English,USA,10.0,,,12.0,54.0,True,2025-01-29,False
movie_0643,Fire Phoenix,TV Series,Drama,,2018,45.0,TV-Y7,Japanese,South Korea,5.3,,,11.0,91.0,False,2020-09-07,True
movie_0646,King Adventure,Movie,Fantasy,,2015,104.0,TV-MA,English,France,7.5,2435028.0,296405.0,,,True,2021-09-09,False
movie_0650,First Kingdom,Movie,Adventure,,2020,99.0,TV-G,English,USA,5.2,182524033.0,3132808.0,,,False,2022-11-28,False
movie_0651,Phoenix Day,Movie,Documentary,Action,2019,114.0,R,English,USA,4.1,386155.0,51575130.0,,,False,2024-02-29,True
movie_0652,Our Night,Movie,History,,2015,102.0,TV-MA,English,USA,10.0,14939487.0,21771252.0,,,False,2024-10-15,True
movie_0656,Phoenix Ice,TV Series,Animation,,2024,63.0,R,English,USA,4.9,,,6.0,132.0,True,2025-03-17,True
movie_0664,An Princess,Movie,History,Horror,2020,107.0,TV-G,English,USA,6.5,65169386.0,16858783.0,,,False,2021-08-23,False
movie_0675,Phoenix Princess,TV Series,Action,,2019,76.0,NC-17,German,USA,6.3,,,,73.0,True,2021-08-11,True
movie_0679,Dark Dragon,Documentary,Horror,,2015,87.0,TV-G,English,South Korea,5.2,,,,,False,2024-03-10,False
movie_0681,A Family,Stand-up Comedy,Thriller,,2015,27.0,PG,Spanish,Canada,7.4,,,,,False,2024-11-08,False
movie_0688,Battle Storm,Movie,Animation,,2024,103.0,TV-Y,English,South Korea,4.8,2676591.0,,,,False,2025-07-11,False
movie_0693,Storm Kingdom,Movie,Crime,,2016,149.0,G,Spanish,USA,,,,,,True,2023-09-10,True
movie_0697,Journey Fire,TV Series,Music,,2015,38.0,TV-MA,Italian,South Korea,4.0,,,5.0,65.0,False,2020-08-15,False
movie_0698,A Adventure,Movie,Western,Romance,2018,126.0,R,English,USA,4.7,4641680.0,26325930.0,,,False,2023-06-21,False
movie_0705,House Secret,Stand-up Comedy,Romance,,2022,61.0,PG-13,Hindi,USA,,,,,,False,2025-03-08,False
movie_0716,Love Battle,Stand-up Comedy,War,,2022,91.0,R,English,Germany,4.4,,,,,False,2020-10-15,True
movie_0718,Mystery Dream,TV Series,Sci-Fi,,2018,35.0,TV-MA,French,USA,7.0,,,7.0,66.0,False,2025-04-22,False
movie_0721,Dream Dream,TV Series,Horror,,2022,37.0,TV-Y,French,USA,5.9,,,6.0,67.0,False,2024-06-23,False
movie_0722,Battle Mission,TV Series,Romance,,2024,15.0,TV-MA,Japanese,USA,5.6,,,3.0,185.0,True,2022-07-13,False
movie_0724,War Story,TV Series,War,,2017,26.0,NC-17,English,USA,8.0,,,6.0,93.0,False,2022-01-24,False
movie_0725,Old King,Documentary,Music,,2018,110.0,TV-G,Italian,USA,8.1,,,,,False,2021-03-20,False
movie_0726,The Mystery,Movie,Action,,2021,13.0,PG-13,Korean,South Korea,,,,,,False,2021-01-12,True
movie_0734,Queen Warrior,TV Series,Adventure,,2017,62.0,TV-Y7,English,Canada,6.5,,,3.0,64.0,False,2024-08-15,False
movie_0737,Legend Love,Movie,Comedy,,2024,117.0,TV-Y7,Spanish,USA,6.3,3778470.0,57571931.0,,,False,2021-05-31,False
movie_0738,Mission Storm,Movie,Animation,,2020,107.0,TV-G,English,USA,,5259672.0,10814474.0,,,False,2025-01-07,True
movie_0739,Love Warrior,Movie,Action,,2020,121.0,NC-17,Japanese,UK,7.1,3121206.0,3827361.0,,,True,2024-11-14,False
movie_0743,Phoenix City,Documentary,Documentary,,2015,68.0,PG,Korean,Japan,8.1,,,,,True,2023-05-29,False
movie_0748,War Love,Documentary,Western,Sci-Fi,2020,90.0,TV-PG,Italian,South Korea,4.6,,,,,True,2024-12-21,False
movie_0749,Queen Princess,TV Series,Documentary,Horror,2016,32.0,TV-Y,English,USA,6.1,,,14.0,155.0,False,2022-03-17,False
movie_0750,City Dream,TV Series,History,Romance,2021,17.0,TV-Y,English,USA,5.1,,,9.0,97.0,True,2024-03-03,False
movie_0760,Empire Love,TV Series,Sci-Fi,,2021,43.0,TV-Y7,English,Japan,7.1,,,8.0,197.0,True,2024-09-23,True
movie_0769,King Day,Movie,Music,,2016,129.0,TV-Y7,English,Canada,7.7,,59950273.0,,,False,2024-06-24,False
movie_0773,Dragon Princess,TV Series,Mystery,,2022,42.0,G,English,USA,8.8,,,3.0,191.0,False,2022-12-10,False
movie_0774,War Adventure,Movie,War,,2015,105.0,TV-PG,English,USA,7.4,39546152.0,334149698.0,,,False,2020-12-29,False
movie_0776,My Quest,TV Series,Sport,Sci-Fi,2016,38.0,TV-PG,English,USA,8.6,,,6.0,90.0,False,2023-12-09,False
