movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0830,Storm Mystery,Movie,Comedy,,2019,144.0,TV-MA,French,USA,10.0,29920808.0,476337.0,,,False,2023-09-25,False
movie_0843,War Fire,Movie,Comedy,Family,1998,60.0,PG-13,English,USA,4.8,2630439.0,,,,False,2024-03-28,False
movie_0844,Journey Story,Movie,Comedy,Comedy,2001,67.0,R,English,USA,5.1,1204081.0,,,,False,2024-09-25,True
movie_0866,Love King,TV Series,Comedy,,1997,75.0,G,English,Japan,4.1,,,10.0,44.0,False,2022-10-18,False
movie_0881,Adventure Dream,Movie,Comedy,,1993,121.0,TV-G,Italian,USA,4.5,,13043639.0,,,False,2024-11-23,False
movie_0885,Battle Fire,Movie,Comedy,,2015,74.0,TV-MA,English,USA,,2627377.0,10816317.0,,,False,2025-02-26,False
movie_0934,Kingdom House,TV Series,Comedy,,2018,23.0,TV-G,English,Canada,6.8,,,2.0,22.0,True,2021-03-02,True
movie_0946,Quest Warrior,Movie,Comedy,Action,2001,83.0,G,English,France,6.5,10571426.0,2106307.0,,,False,2023-09-28,False
movie_0954,Mission Adventure,Movie,Comedy,,2020,151.0,PG,German,USA,5.6,479995.0,31220059.0,,,True,2020-10-20,False
movie_0823,Adventure Ice,Movie,Comedy,,1992,87.0,TV-PG,English,UK,,527595.0,,,,False,2022-01-15,False
