movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0088,Journey Love,TV Series,Sport,,1990,63.0,PG-13,English,Canada,7.2,,,4.0,79.0,False,2023-03-02,False
movie_0092,Story Kingdom,TV Series,War,,1991,35.0,PG,English,UK,8.8,,,14.0,62.0,False,2024-04-23,False
movie_0095,Legend Storm,TV Series,Fantasy,,2003,32.0,TV-MA,English,USA,3.6,,,9.0,76.0,True,2025-05-06,False
movie_0101,King House,TV Series,Animation,,2008,45.0,TV-MA,English,South Korea,6.9,,,3.0,96.0,False,2025-07-19,False
movie_0102,Fire War,TV Series,Comedy,Sci-Fi,2003,32.0,TV-14,Italian,South Korea,5.1,,,6.0,74.0,False,2023-08-17,True
movie_0112,King Princess,TV Series,Music,Biography,1991,69.0,R,English,USA,,,,2.0,103.0,True,2022-01-22,False
movie_0114,Journey King,TV Series,Animation,Mystery,2008,46.0,TV-PG,English,India,9.7,,,9.0,48.0,False,2022-10-24,False
movie_0124,Bright House,TV Series,Comedy,,2003,38.0,TV-Y,English,USA,6.6,,,12.0,14.0,True,2024-01-14,False
movie_0128,A Quest,Limited Series,History,,2008,58.0,NC-17,English,Canada,4.9,,,2.0,153.0,False,2022-03-29,False
movie_0139,Last War,Limited Series,Mystery,,1993,23.0,TV-G,English,USA,4.4,,,2.0,102.0,False,2024-05-05,False
movie_0142,Battle Secret,Limited Series,Western,,2018,71.0,TV-Y7,English,UK,,,,14.0,169.0,False,2021-02-26,True
movie_0144,Our Dream,TV Series,Comedy,,2013,37.0,TV-14,Korean,India,9.4,,,11.0,42.0,True,2020-12-07,False
movie_0145,Fire Empire,TV Series,Thriller,Sci-Fi,1990,40.0,G,English,UK,8.4,,,10.0,197.0,True,2024-03-09,False
movie_0148,War Storm,TV Series,Mystery,,1997,66.0,TV-Y7,Spanish,USA,8.9,,,1.0,101.0,True,2022-07-29,False
movie_0154,Bright Phoenix,TV Series,Sci-Fi,,1998,19.0,TV-Y,Italian,UK,5.0,,,14.0,187.0,True,2024-01-15,False
movie_0162,Day Fire,TV Series,Animation,Sci-Fi,2005,40.0,TV-PG,Spanish,South Korea,5.8,,,5.0,111.0,False,2021-08-23,False
movie_0166,Mystery Princess,TV Series,Western,,2012,66.0,TV-G,English,USA,3.3,,,10.0,54.0,True,2024-02-03,False
movie_0167,Battle Night,TV Series,Adventure,,2010,37.0,TV-MA,Italian,USA,,,,9.0,178.0,False,2021-06-26,False
movie_0169,Storm Day,TV Series,Western,,1998,53.0,TV-PG,English,Canada,6.9,,,13.0,81.0,False,2025-01-20,False
movie_0174,City Battle,TV Series,Thriller,,2020,50.0,TV-Y7,Spanish,France,,,,7.0,78.0,False,2023-11-06,False
movie_0176,Dream City,TV Series,Documentary,,2008,39.0,TV-Y7,French,USA,4.4,,,10.0,116.0,True,2022-09-02,False
movie_0178,Our Princess,TV Series,Animation,,2002,55.0,G,English,South Korea,5.6,,,,6.0,False,2023-11-30,False
movie_0179,Battle Empire,TV Series,Documentary,,2014,41.0,TV-PG,Spanish,UK,0.8,,,6.0,20.0,True,2023-03-30,False
movie_0180,Story Queen,TV Series,Action,,2010,26.0,G,English,USA,6.5,,,1.0,159.0,False,2020-11-18,False
movie_0181,Phoenix Hero,TV Series,Crime,,2020,43.0,G,English,UK,7.4,,,4.0,134.0,False,2023-09-22,False
movie_0183,House Phoenix,TV Series,Music,Romance,1999,42.0,G,English,USA,,,,14.0,85.0,True,2024-05-04,False
movie_0186,Old House,TV Series,Comedy,,1999,70.0,TV-G,English,USA,,,,9.0,151.0,False,2024-03-08,True
movie_0195,New Phoenix,Limited Series,Music,,1996,18.0,NC-17,Korean,Canada,6.4,,,6.0,151.0,False,2022-06-15,False
movie_0198,Phoenix Family,TV Series,Sport,,2007,48.0,TV-PG,Hindi,USA,4.9,,,6.0,141.0,True,2023-01-02,False
movie_0199,A Love,TV Series,Music,,1992,23.0,TV-Y7,English,India,8.3,,,3.0,53.0,False,2020-08-30,False
movie_0200,Legend Secret,TV Series,Drama,,2002,10.0,NC-17,English,USA,4.6,,,14.0,79.0,False,2024-10-15,False
movie_0205,Adventure Legend,TV Series,Drama,Adventure,2021,73.0,R,Japanese,USA,6.5,,,2.0,109.0,False,2020-11-18,False
movie_0206,Big Dragon,TV Series,Romance,,2003,50.0,PG-13,English,Canada,6.0,,,9.0,97.0,False,2023-04-13,False
movie_0207,Family Ice,TV Series,Sport,Mystery,1992,34.0,R,English,USA,7.5,,,8.0,15.0,True,2020-08-02,True
movie_0209,King Dragon,TV Series,History,,2023,44.0,TV-G,English,USA,6.2,,,9.0,89.0,True,2022-06-16,True
movie_0211,Kingdom Princess,TV Series,Romance,,1998,39.0,PG-13,Italian,USA,6.1,,,2.0,97.0,False,2022-04-12,False
movie_0213,Queen House,TV Series,Fantasy,,2015,44.0,PG,English,Canada,7.9,,,10.0,115.0,True,2025-03-15,False
movie_0220,An War,TV Series,Comedy,History,2009,47.0,TV-MA,French,Germany,8.1,,,9.0,40.0,False,2022-02-21,False
movie_0222,Battle Phoenix,TV Series,Western,Drama,1994,329.0,TV-MA,Japanese,USA,,,,11.0,153.0,False,2020-10-30,False
movie_0223,Story Phoenix,TV Series,History,,2006,50.0,TV-G,Hindi,USA,6.3,,,,156.0,False,2020-10-22,False
movie_0224,The Princess,TV Series,Drama,,1994,62.0,R,German,USA,,,,2.0,43.0,False,2021-05-12,False
movie_0231,Storm Quest,Limited Series,Mystery,,2020,36.0,TV-Y,German,South Korea,7.5,,,10.0,88.0,False,2025-06-19,False
movie_0232,Kingdom War,TV Series,Sci-Fi,,2023,38.0,R,English,USA,5.5,,,14.0,42.0,False,2023-12-01,False
movie_0234,An Fire,TV Series,Horror,Music,1991,58.0,TV-Y7,Japanese,South Korea,8.5,,,,178.0,False,2021-01-11,False
movie_0235,Empire Story,Limited Series,Crime,Action,2011,45.0,G,English,USA,3.7,,,10.0,18.0,False,2022-03-06,False
movie_0237,Legend Warrior,TV Series,Animation,,2002,24.0,PG-13,English,Japan,,,,8.0,82.0,False,2020-09-30,False
movie_0238,Bright Journey,TV Series,Adventure,,2011,46.0,PG-13,Korean,USA,8.7,,,4.0,133.0,False,2022-02-03,False
movie_0241,Dark Ice,TV Series,War,,2003,13.0,TV-14,Japanese,USA,4.9,,,10.0,90.0,False,2022-06-22,False
movie_0248,Love Storm,TV Series,Mystery,,2002,17.0,TV-PG,Spanish,Japan,7.0,,,3.0,39.0,False,2024-02-13,False
movie_0250,First Ice,Limited Series,Sci-Fi,Mystery,2002,21.0,G,English,USA,2.6,,,5.0,170.0,False,2024-07-24,True
movie_0251,Queen Mystery,Limited Series,Comedy,,2013,0.0,TV-G,English,South Korea,,,,2.0,24.0,False,2021-01-16,False
movie_0254,Empire Mystery,TV Series,Drama,,2024,38.0,TV-14,English,Japan,7.1,,,3.0,84.0,False,2021-09-19,False
movie_0266,Ice Fire,TV Series,Romance,Family,2005,59.0,TV-MA,English,Germany,4.1,,,12.0,136.0,False,2025-05-31,False
movie_0271,Our Mission,TV Series,Music,War,2013,66.0,PG-13,French,Japan,7.3,,,1.0,78.0,True,2020-12-04,True
movie_0276,Dark Storm,TV Series,Family,,1991,24.0,TV-Y,English,India,1.7,,,7.0,106.0,False,2022-02-23,False
movie_0277,An Empire,TV Series,Adventure,,1991,25.0,PG,English,USA,4.9,,,12.0,183.0,True,2025-04-04,False
movie_0278,Dragon Storm,TV Series,Documentary,,2023,63.0,TV-MA,Hindi,USA,6.6,,,9.0,50.0,False,2024-06-09,False
movie_0279,My Adventure,TV Series,War,Sport,2011,53.0,TV-Y,English,USA,6.6,,,13.0,77.0,False,2022-06-21,True
movie_0287,The Adventure,TV Series,Animation,,1995,76.0,TV-Y7,Japanese,USA,2.7,,,,199.0,False,2021-12-24,False
movie_0289,Love City,TV Series,Action,Adventure,2007,57.0,NC-17,English,Canada,8.2,,,12.0,75.0,False,2021-05-14,True
movie_0295,Little Dragon,TV Series,Fantasy,History,2011,50.0,G,English,USA,5.2,,,2.0,27.0,False,2020-11-06,False
movie_0299,Quest Mystery,TV Series,Biography,,1986,36.0,R,French,Japan,7.4,,,3.0,54.0,True,2022-12-15,True
movie_0306,Warrior House,TV Series,Comedy,,2009,45.0,G,English,UK,,,,1.0,83.0,False,2021-10-02,False
movie_0310,Legend Ice,Limited Series,Family,War,2003,32.0,R,English,USA,6.3,,,14.0,86.0,False,2021-01-24,False
movie_0312,King Legend,TV Series,Romance,,2019,64.0,PG,English,UK,7.4,,,,192.0,True,2022-11-24,True
movie_0313,Quest Love,TV Series,Adventure,War,2004,9.0,NC-17,English,Canada,0.5,,,,124.0,False,2023-10-24,False
movie_0327,The Storm,TV Series,History,Drama,2005,48.0,G,English,USA,7.4,,,2.0,164.0,False,2021-10-05,False
movie_0331,A Quest,TV Series,Family,,2018,36.0,PG,Italian,UK,,,,3.0,138.0,True,2020-12-01,False
movie_0334,Story Warrior,Limited Series,Comedy,,1998,39.0,TV-14,Hindi,India,6.2,,,13.0,31.0,False,2022-10-31,False
movie_0335,Quest Mission,TV Series,Crime,,2016,27.0,TV-14,Japanese,South Korea,,,,,149.0,False,2022-12-28,False
movie_0337,Storm Dream,TV Series,Documentary,,2014,31.0,TV-Y7,French,USA,5.9,,,7.0,199.0,True,2024-08-12,False
movie_0341,Battle Ice,TV Series,Western,,2005,64.0,NC-17,English,USA,6.3,,,,8.0,False,2024-02-18,True
movie_0345,Dark Secret,TV Series,Fantasy,,2001,64.0,NC-17,English,USA,7.5,,,3.0,146.0,False,2023-02-19,False
movie_0346,House City,TV Series,Animation,Sci-Fi,2008,30.0,TV-PG,English,South Korea,6.6,,,2.0,50.0,False,2023-01-02,False
movie_0347,Story Warrior,TV Series,Comedy,Family,1996,51.0,NC-17,French,USA,4.9,,,9.0,168.0,True,2021-05-23,False
movie_0348,Quest Adventure,TV Series,Sport,Family,2024,43.0,TV-PG,Spanish,USA,6.4,,,13.0,123.0,True,2025-01-10,False
movie_0351,Family Story,TV Series,Family,,2018,28.0,TV-Y,English,USA,,,,2.0,191.0,True,2020-09-11,False
movie_0353,Quest Hero,Limited Series,Action,Adventure,2009,437.0,NC-17,Italian,USA,5.5,,,7.0,19.0,False,2020-08-21,False
movie_0355,Dream Dream,Limited Series,Family,Crime,2019,65.0,R,English,USA,5.9,,,4.0,177.0,False,2024-07-24,False
movie_0356,Love Empire,TV Series,Music,History,1999,43.0,TV-PG,Korean,USA,7.9,,,14.0,67.0,False,2023-07-28,False
movie_0358,Legend Secret,TV Series,Drama,,1992,37.0,TV-MA,English,Japan,9.0,,,4.0,148.0,False,2025-04-21,False
movie_0360,Fire Night,TV Series,Comedy,Adventure,1953,52.0,TV-14,English,USA,4.0,,,2.0,116.0,False,2022-12-14,True
movie_0365,First Quest,TV Series,Action,Mystery,2011,70.0,NC-17,English,USA,7.3,,,,170.0,False,2025-06-30,True
movie_0366,War Dragon,Limited Series,Crime,Family,2001,24.0,TV-14,English,Canada,8.2,,,10.0,185.0,False,2024-07-19,False
movie_0371,King Love,TV Series,Biography,Drama,2017,46.0,TV-PG,Hindi,South Korea,6.3,,,1.0,168.0,True,2025-07-23,False
movie_0373,Queen Journey,TV Series,War,,2001,51.0,TV-MA,Spanish,South Korea,5.5,,,7.0,147.0,False,2021-06-17,False
movie_0379,Our Battle,TV Series,Horror,,2007,41.0,TV-G,Japanese,South Korea,,,,13.0,164.0,False,2021-03-23,False
movie_0383,Day City,TV Series,Crime,,2022,42.0,G,English,USA,5.7,,,6.0,89.0,False,2023-09-28,False
movie_0392,Hero City,TV Series,Adventure,,2010,49.0,PG-13,French,USA,8.9,,,8.0,101.0,False,2024-09-26,True
movie_0394,Dark Kingdom,TV Series,Adventure,,2014,26.0,R,Spanish,South Korea,6.1,,,6.0,97.0,True,2023-12-17,False
movie_0404,Family Story,TV Series,War,,1990,53.0,TV-14,Korean,India,7.2,,,2.0,53.0,True,2020-09-21,False
movie_0412,Princess Adventure,Limited Series,Comedy,,1996,68.0,TV-G,Spanish,USA,3.8,,,9.0,132.0,False,2025-01-13,False
movie_0414,Adventure Queen,TV Series,Documentary,Drama,1999,42.0,G,English,Germany,7.4,,,13.0,141.0,True,2025-07-19,False
movie_0419,New Fire,TV Series,Fantasy,,1993,65.0,TV-14,Spanish,India,5.2,,,8.0,98.0,False,2025-01-03,False
movie_0422,City Night,TV Series,Family,,2021,46.0,PG-13,Hindi,Germany,5.8,,,5.0,129.0,False,2022-12-20,False
movie_0425,Storm Kingdom,TV Series,Adventure,,1994,53.0,NC-17,English,USA,,,,8.0,134.0,False,2023-01-09,False
movie_0429,Kingdom City,TV Series,History,,1994,53.0,NC-17,English,USA,5.7,,,9.0,99.0,False,2020-10-22,False
movie_0432,Love Journey,Limited Series,Animation,,2019,60.0,R,French,USA,6.7,,,,29.0,True,2021-04-26,False
movie_0438,Mission Fire,TV Series,Mystery,Animation,2007,40.0,NC-17,Korean,USA,0.7,,,12.0,138.0,False,2025-01-16,False
movie_0441,Day Legend,TV Series,Comedy,Thriller,1993,56.0,TV-G,Hindi,USA,4.0,,,8.0,199.0,False,2021-07-14,False
movie_0444,Dragon Mystery,TV Series,Romance,,2010,58.0,TV-Y,English,USA,7.8,,,3.0,129.0,False,2023-03-23,True
movie_0446,Queen Mission,TV Series,Adventure,,1994,50.0,PG,English,Canada,8.5,,,12.0,123.0,True,2024-09-21,True
movie_0449,Night House,TV Series,Horror,Western,2003,16.0,TV-Y7,English,France,7.5,,,3.0,126.0,True,2024-12-04,False
movie_0452,Family Secret,Limited Series,Romance,,2024,56.0,TV-Y7,French,USA,,,,11.0,58.0,True,2023-12-23,False
movie_0457,The Day,TV Series,Drama,Family,1995,45.0,G,Hindi,USA,1.7,,,,97.0,False,2023-03-02,False
movie_0458,Secret Hero,TV Series,Action,,2018,57.0,R,English,USA,,,,6.0,173.0,True,2023-03-08,False
movie_0460,Family Journey,TV Series,Documentary,History,2013,24.0,TV-14,Italian,Japan,,,,9.0,66.0,False,2022-02-23,False
movie_0462,Last Kingdom,TV Series,Drama,,2007,53.0,TV-PG,Spanish,USA,9.0,,,13.0,17.0,True,2023-05-23,False
movie_0463,Phoenix Day,TV Series,Comedy,,2007,28.0,TV-14,English,USA,8.3,,,13.0,166.0,False,2022-11-14,False
movie_0464,Old House,Limited Series,Sport,,1993,38.0,TV-Y,English,USA,4.9,,,6.0,176.0,False,2021-05-04,True
movie_0468,King Phoenix,TV Series,Action,Western,1992,27.0,TV-Y7,Spanish,USA,7.0,,,,117.0,False,2023-06-17,False
movie_0471,Our Journey,TV Series,Documentary,,2017,45.0,G,Italian,India,8.0,,,8.0,177.0,False,2023-11-19,False
movie_0474,Family Quest,TV Series,Drama,,2007,37.0,TV-Y7,English,Canada,7.0,,,14.0,21.0,True,2020-08-19,False
movie_0476,Bright Storm,Limited Series,Action,Animation,2016,35.0,TV-G,Spanish,South Korea,,,,14.0,176.0,False,2024-09-11,False
movie_0477,Dragon War,TV Series,Mystery,Family,2003,524.0,NC-17,Spanish,USA,5.0,,,4.0,199.0,True,2024-05-09,False
movie_0479,Little House,TV Series,Biography,Family,2013,56.0,PG-13,Spanish,South Korea,6.8,,,8.0,94.0,False,2020-09-13,False
movie_0482,Love Battle,TV Series,History,,1997,32.0,TV-PG,English,USA,,,,3.0,120.0,True,2022-10-15,False
movie_0492,Battle Love,TV Series,Documentary,Thriller,2009,54.0,NC-17,English,Canada,5.8,,,13.0,9.0,False,2021-09-14,False
movie_0494,Last Day,TV Series,Music,,2005,44.0,R,English,Germany,5.6,,,2.0,10.0,False,2023-07-17,False
movie_0495,City Legend,TV Series,War,Biography,1997,44.0,PG,English,USA,7.7,,,,64.0,True,2024-01-14,False
movie_0497,Big Warrior,TV Series,Family,,1990,31.0,TV-G,English,USA,4.7,,,1.0,31.0,False,2025-07-13,True
movie_0498,Day Dragon,TV Series,Western,,2024,71.0,TV-G,English,USA,6.3,,,14.0,37.0,True,2021-03-04,False
movie_0499,Family Story,TV Series,Western,,1998,43.0,TV-Y7,English,USA,7.9,,,10.0,163.0,False,2023-10-01,False
movie_0500,My Journey,TV Series,Music,,1990,33.0,TV-PG,English,USA,3.9,,,13.0,199.0,True,2025-06-10,False
movie_0503,An Dragon,TV Series,Horror,,1999,31.0,R,Japanese,USA,7.0,,,,80.0,False,2020-08-03,False
movie_0504,Princess Queen,TV Series,Animation,Adventure,2001,36.0,R,English,USA,8.4,,,11.0,8.0,False,2023-10-08,False
movie_0506,Love Dream,TV Series,Drama,,1997,73.0,TV-PG,French,USA,7.4,,,3.0,73.0,False,2024-03-12,False
movie_0515,Secret House,TV Series,Sci-Fi,,2006,30.0,TV-G,English,Canada,,,,11.0,58.0,False,2021-03-22,False
movie_0517,Storm Legend,TV Series,War,,1998,48.0,TV-MA,English,Japan,6.0,,,9.0,85.0,False,2021-07-21,False
movie_0520,Big Queen,TV Series,Biography,,1992,28.0,PG-13,English,Germany,6.5,,,5.0,9.0,False,2023-05-25,False
movie_0532,First Phoenix,TV Series,Adventure,Thriller,1998,36.0,TV-14,English,USA,,,,13.0,15.0,False,2025-04-11,False
movie_0534,Big Family,TV Series,War,Sport,1991,14.0,PG-13,English,USA,7.9,,,8.0,36.0,False,2022-08-26,True
movie_0535,Last Phoenix,TV Series,Romance,Thriller,1993,71.0,R,Hindi,Canada,4.8,,,12.0,126.0,True,2021-11-21,True
movie_0536,Bright Hero,TV Series,Western,,1992,36.0,TV-14,Japanese,USA,,,,1.0,76.0,False,2023-08-28,False
movie_0543,War Adventure,TV Series,War,Fantasy,2003,24.0,G,English,Germany,4.8,,,3.0,170.0,False,2024-08-24,False
movie_0547,Fire Mission,TV Series,History,,2011,55.0,PG,Italian,South Korea,4.6,,,8.0,41.0,True,2025-07-30,False
movie_0555,Ice Phoenix,TV Series,Comedy,Sci-Fi,2011,22.0,R,English,Germany,3.0,,,,141.0,False,2025-04-06,True
movie_0558,Last Phoenix,TV Series,Music,,2011,28.0,NC-17,Spanish,USA,5.6,,,2.0,185.0,False,2020-08-13,False
movie_0561,Quest Secret,TV Series,Western,Crime,1990,54.0,R,English,UK,3.8,,,5.0,38.0,False,2023-03-05,False
movie_0564,Mystery Mystery,TV Series,Documentary,,2006,6.0,NC-17,English,USA,,,,,177.0,False,2024-04-18,False
movie_0567,Journey Kingdom,TV Series,Fantasy,,1993,50.0,PG,English,USA,5.6,,,13.0,167.0,True,2025-01-15,True
movie_0572,Dream Secret,TV Series,Documentary,Sci-Fi,2024,33.0,PG-13,English,UK,4.5,,,8.0,105.0,False,2021-06-08,False
movie_0573,Fire Kingdom,Limited Series,Action,History,2020,34.0,PG,Spanish,Germany,6.9,,,3.0,35.0,False,2021-08-28,False
movie_0574,Journey Princess,Limited Series,Comedy,Drama,2012,57.0,PG,Spanish,USA,5.3,,,6.0,10.0,False,2024-08-14,True
movie_0577,Family House,TV Series,Action,,2003,53.0,TV-PG,Japanese,Japan,8.6,,,7.0,74.0,True,2023-10-22,False
movie_0578,Little Phoenix,TV Series,Sport,Horror,2000,55.0,PG-13,Hindi,USA,6.6,,,3.0,29.0,False,2023-06-19,False
movie_0582,My Queen,TV Series,Sci-Fi,,1990,62.0,TV-Y,English,USA,7.4,,,,192.0,False,2020-11-19,False
movie_0585,Quest Battle,TV Series,Comedy,,2023,59.0,G,Spanish,USA,,,,6.0,101.0,False,2020-11-25,False
movie_0589,Family Adventure,Limited Series,Mystery,,2011,332.0,TV-Y,Korean,USA,7.3,,,3.0,79.0,True,2021-08-11,False
movie_0591,City Empire,Limited Series,Mystery,Sci-Fi,1995,94.0,TV-Y,German,USA,,,,6.0,77.0,False,2024-08-01,False
movie_0595,An Empire,TV Series,Animation,,1998,28.0,PG-13,English,France,8.3,,,8.0,104.0,True,2022-06-30,False
movie_0596,Phoenix Adventure,Limited Series,Documentary,,1993,33.0,TV-G,English,USA,7.5,,,4.0,12.0,False,2020-11-12,False
movie_0600,Big Adventure,TV Series,History,Fantasy,1992,40.0,TV-Y,Korean,South Korea,,,,14.0,173.0,False,2022-12-08,False
movie_0604,Empire War,TV Series,Western,,2019,42.0,TV-MA,English,USA,5.4,,,14.0,112.0,False,2021-08-22,True
movie_0608,King Warrior,TV Series,Western,,1991,6.0,G,English,India,5.1,,,9.0,99.0,False,2023-06-05,False
movie_0609,Old Family,Limited Series,Action,War,2018,43.0,TV-G,Spanish,South Korea,,,,5.0,182.0,False,2024-10-14,False
movie_0613,Princess Day,Limited Series,Sci-Fi,Crime,1993,30.0,TV-Y7,English,USA,4.6,,,8.0,19.0,False,2024-12-27,False
movie_0618,First Kingdom,TV Series,War,Romance,2014,58.0,NC-17,English,South Korea,,,,1.0,152.0,False,2024-05-30,False
movie_0621,Battle War,TV Series,History,Horror,2023,53.0,PG,Hindi,USA,7.0,,,5.0,95.0,True,2022-06-05,False
movie_0628,Phoenix Story,TV Series,Music,,2010,45.0,TV-14,English,Canada,8.0,,,13.0,170.0,False,2024-04-11,False
movie_0633,Warrior Ice,TV Series,Biography,History,2000,43.0,TV-G,English,USA,6.6,,,6.0,29.0,True,2020-09-15,False
movie_0635,Dream Family,TV Series,Comedy,,1995,30.0,TV-Y7,French,South Korea,4.8,,,,172.0,False,2023-05-29,False
movie_0637,Old Battle,TV Series,Family,History,2006,58.0,TV-MA,English,USA,5.5,,,1.0,83.0,True,2021-10-03,False
movie_0638,Quest Family,TV Series,Romance,,2001,65.0,G,English,USA,6.1,,,8.0,25.0,False,2024-05-16,False
movie_0639,Quest Fire,Limited Series,Sport,War,1996,68.0,TV-Y7,English,Canada,4.8,,,11.0,37.0,True,2021-05-03,False
movie_0641,First Dream,TV Series,Thriller,Thriller,2023,62.0,R,English,USA,10.0,,,12.0,54.0,True,2025-01-29,False
movie_0642,Hero Dragon,Limited Series,Romance,,2011,20.0,TV-14,Italian,Canada,,,,3.0,37.0,True,2021-04-26,True
movie_0643,Fire Phoenix,TV Series,Drama,,2018,45.0,TV-Y7,Japanese,South Korea,5.3,,,11.0,91.0,False,2020-09-07,True
movie_0644,Kingdom Hero,TV Series,Mystery,,2010,24.0,NC-17,Italian,South Korea,6.2,,,5.0,197.0,False,2021-12-13,False
movie_0649,King Battle,TV Series,War,Sport,2014,52.0,TV-Y7,Spanish,UK,,,,6.0,45.0,False,2023-02-22,False
movie_0656,Phoenix Ice,TV Series,Animation,,2024,63.0,R,English,USA,4.9,,,6.0,132.0,True,2025-03-17,True
movie_0657,Battle Queen,Limited Series,Romance,,2014,52.0,TV-14,English,South Korea,6.5,,,14.0,178.0,True,2024-08-04,False
movie_0658,Empire Love,TV Series,Mystery,,2010,51.0,R,Japanese,USA,,,,5.0,58.0,False,2023-09-05,True
movie_0659,Little Night,TV Series,Sci-Fi,,2009,40.0,TV-14,English,USA,,,,3.0,171.0,True,2025-06-01,False
movie_0661,House Night,Limited Series,Horror,,1992,58.0,NC-17,English,South Korea,6.5,,,3.0,162.0,True,2021-04-22,True
movie_0663,Phoenix Legend,Limited Series,Biography,,2008,32.0,G,English,South Korea,6.5,,,,23.0,True,2025-05-16,False
movie_0669,Dark Phoenix,TV Series,Biography,,2012,56.0,PG-13,English,France,6.8,,,3.0,123.0,False,2023-11-10,False
movie_0671,War Storm,TV Series,Animation,,2006,57.0,TV-Y,Hindi,USA,6.4,,,9.0,180.0,False,2022-10-25,False
movie_0674,Storm Night,TV Series,Adventure,Documentary,1997,77.0,TV-Y,Italian,India,7.1,,,2.0,26.0,False,2022-12-01,False
movie_0675,Phoenix Princess,TV Series,Action,,2019,76.0,NC-17,German,USA,6.3,,,,73.0,True,2021-08-11,True
movie_0683,Little Dream,Limited Series,Animation,Documentary,1998,61.0,TV-Y7,English,USA,3.7,,,7.0,120.0,True,2024-07-08,True
